gene	edgeR.pval.unadjusted	limma.pval.unadjusted	DESeq2.pval.unadjusted
ENSMUSG00000042694	0.14899734433572	0.104882747608112	0.149746738939507
ENSMUSG00000042699	0.431973859456788	0.40881487545666	0.351110731591683
ENSMUSG00000042700	0.468213786445471	0.335457966117122	0.183634513721612
ENSMUSG00000042705	0.0136373128580954	0.0277280287855127	0.010652292671546
ENSMUSG00000042707	0.933490365756826	0.701669668923787	0.965923345822431
ENSMUSG00000042709	0.567983137013098	0.487362144143448	0.625344036134909
ENSMUSG00000042712	0.0134419967581452	0.0324431039138772	0.0101268232561302
ENSMUSG00000042717	0.493971698133927	0.586630859744038	0.500615258244122
ENSMUSG00000042719	0.990808153574892	0.940406292897606	0.913714940159741
ENSMUSG00000042724	0.156693081993687	0.221909250562253	0.196787523745021
ENSMUSG00000042729	0.206911063981126	0.165293888095958	0.0815959772359468
ENSMUSG00000042734	2.79877993248867e-07	3.21211007059276e-06	1.21604351366455e-10
ENSMUSG00000042737	0.102914189455195	0.0861000915777938	0.125543359740343
ENSMUSG00000042742	0.758320686162715	0.709540499480266	0.691805142645242
ENSMUSG00000042743	0.558240747344432	0.551881605446239	0.447716075937043
ENSMUSG00000042745	0.594667514100157	0.604998338134685	0.513377237757068
ENSMUSG00000042750	0.00221604138452975	0.00288260749827963	0.0014791128114441
ENSMUSG00000042751	0.813548915125903	0.72470604812183	0.664898152527192
ENSMUSG00000042757	0.0540099557139843	0.0594389373162556	0.0692453536321967
ENSMUSG00000042759	1	0.947796161294342	0.975625981804641
ENSMUSG00000042761	0.555340878488399	0.53617221222537	0.532073320296514
ENSMUSG00000042763	0.0626274375993083	0.0418261189703907	0.0217284294149914
ENSMUSG00000042770	4.07510320217795e-06	4.93634393892808e-05	1.76947843163656e-07
ENSMUSG00000042772	0.434510759967129	0.415050458318818	0.467150965163707
ENSMUSG00000042784	0.975597489505653	0.677853066337399	0.834679467234595
ENSMUSG00000042787	0.41850410061152	0.390876404927108	0.273651898471117
ENSMUSG00000042793	1	0.550765079848942	0.827286025130345
ENSMUSG00000042797	3.26424517834698e-05	0.000454945182550875	4.19087791832953e-05
ENSMUSG00000042800	0.795217228084383	0.762109568915063	0.784071392665049
ENSMUSG00000042804	0.0567487805984375	0.0700013232065085	0.0708756539439105
ENSMUSG00000042808	1	0.533674726971119	0.945701894472012
ENSMUSG00000042812	0.979459997412971	0.50037757443613	0.895753312965198
ENSMUSG00000042814	0.190120850057291	0.129864614545223	0.172032217840641
ENSMUSG00000042816	0.0675824849926059	0.031882508397331	0.0651189255646822
ENSMUSG00000042817	0.245555568653314	0.219632076995099	0.248308362347736
ENSMUSG00000042821	0.46715055751534	0.21570579324028	0.596401128660913
ENSMUSG00000042826	0.00167521865478127	0.00352371834696667	0.000576169679986102
ENSMUSG00000042828	0.33203615443182	0.276687234126527	0.363826792421798
ENSMUSG00000042834	0.207538994657429	0.161037365361148	0.245231906702156
ENSMUSG00000042840	0.0445908886687097	0.1734568644124	0.0515597393962068
ENSMUSG00000042842	0.30338366393751	0.291671084215875	0.269894069198033
ENSMUSG00000042845	0.120969633257637	0.0167232657117136	0.486589293172348
ENSMUSG00000042851	0.00757175919086647	0.0133264869125712	0.0110777984089075
ENSMUSG00000042854	0.168314708260682	0.304344128840864	0.661768972242455
ENSMUSG00000042857	0.593438881961522	0.597790395328124	0.524062010985756
ENSMUSG00000042861	0.584953374831483	0.796355628997142	0.544434856294844
ENSMUSG00000042870	0.977402635742558	0.79006305482542	0.968152783284789
ENSMUSG00000042873	0.671843153849894	0.722247617199086	0.739128851660836
ENSMUSG00000042895	0.0310204348774768	0.0819530572151498	0.0289057025165904
ENSMUSG00000042901	0.90812296468756	0.683037507114435	0.856843040669086
ENSMUSG00000042903	0.972195277804615	0.976631771526264	0.865205359623521
ENSMUSG00000042922	0.290462425439124	0.215379437655184	0.287651004500664
ENSMUSG00000042942	0.011899630085193	0.0163364477380321	0.0137486096052642
ENSMUSG00000042943	0.00184972219270887	0.00503958840170852	0.00113795555204602
ENSMUSG00000042949	0.95238095238095	0.219539942507377	0.879455142523006
ENSMUSG00000042962	0.00486202159909715	0.00565466200522194	0.0027081534930652
ENSMUSG00000042969	0.786318324244647	0.931501779084796	0.839060832976056
ENSMUSG00000042978	0.981717233906936	0.88420005250863	0.878173030519334
ENSMUSG00000042985	0.952380952380952	0.245071135678527	0.879455142523006
ENSMUSG00000042988	1	0.629426770693699	0.918451180147765
ENSMUSG00000042992	0.224142783508857	0.182295084316169	0.227048482331351
ENSMUSG00000042993	0.579287694702351	0.25540779864214	0.698885441079784
ENSMUSG00000043003	0.465605501385899	0.439520339483786	0.467707122370378
ENSMUSG00000043004	0.19631077560557	0.252231083717924	0.223400308126245
ENSMUSG00000043008	0.522624837763797	0.710896716496474	0.409426817398172
ENSMUSG00000043013	0.292490465846069	0.381451320469423	0.775474737763139
ENSMUSG00000043015	0.794519062625814	0.6405299437654	0.833406525080113
ENSMUSG00000043017	0.84041978857828	0.630534524432087	0.669087412078527
ENSMUSG00000043019	0.189317459332698	0.228266426852383	0.146742334220295
ENSMUSG00000043020	0.682222343531524	0.236682074645283	0.512445857693278
ENSMUSG00000043029	0.22606007083223	0.181088776363316	0.197010221549638
ENSMUSG00000043050	0.722598867612514	0.860477216459982	0.86963984637239
ENSMUSG00000043059	0.567162140333153	0.663324776873877	0.613175132452718
ENSMUSG00000043060	0.292577778880531	0.251217569570626	0.798089249037688
ENSMUSG00000043061	0.0648084938075685	0.0855160714246165	0.0384271785832888
ENSMUSG00000043068	0.673543495501243	0.532276669714866	0.552350216764034
ENSMUSG00000043085	0.568955283234544	0.803633955775725	0.544432975729091
ENSMUSG00000043088	0.194870995257642	0.105851345289842	0.318796305993837
ENSMUSG00000043099	0.889184886536769	0.809247688464031	0.924321346393753
ENSMUSG00000043102	0.614206389961165	0.491051183335512	0.605117406231758
ENSMUSG00000043110	0.166340280334349	0.256718618986006	0.177802983972484
ENSMUSG00000043122	1.55094052167985e-13	3.55998964905155e-08	8.0824890348547e-13
ENSMUSG00000043126	0.299530832879677	0.116540845773554	0.316468776722949
ENSMUSG00000043131	0.480228895962301	0.586352329800145	0.548570669668388
ENSMUSG00000043140	0.0796258494898988	0.0971573557743285	0.0746173470129786
ENSMUSG00000043144	1	0.83466530958966	0.925456543435998
ENSMUSG00000043146	0.0860927153122428	0.0649808993142398	0.129889687398619
ENSMUSG00000043153	0.455210981644913	0.435734192711172	0.528509290346693
ENSMUSG00000043155	0.599234273675515	0.544404849904879	0.574450090005092
ENSMUSG00000043157	1	0.774455252201627	0.985735563331039
ENSMUSG00000043162	0.818929949375682	0.760137604003452	0.898129370250383
ENSMUSG00000043164	0.350788120636339	0.499850407049214	0.490627572155997
ENSMUSG00000043165	0.756177602145069	0.912760169216174	0.798984343975993
ENSMUSG00000043190	0.000178523610723067	0.000728395309620395	0.000198784667311485
ENSMUSG00000043225	0.556326769248199	0.658590834943613	0.89639943866331
ENSMUSG00000043230	0.929541238616926	0.318994893196702	0.818455729949692
ENSMUSG00000043241	0.0579400247216247	0.0682045118357082	0.0468975270338121
ENSMUSG00000043251	0.112370101260113	0.254438359934934	0.140461990416758
ENSMUSG00000043252	0.281324380150229	0.253008375972944	0.250102418030997
ENSMUSG00000043257	0.724923691782324	0.232190570705971	0.735097049596762
ENSMUSG00000043259	0.17154412117934	0.1382805835176	0.153254764951961
ENSMUSG00000043262	0.0261749647689249	0.0781525528943705	0.23028938251764
ENSMUSG00000043263	0.158783244411008	0.131271663532872	0.379812892051066
ENSMUSG00000043279	0.790203513690871	0.758872517207337	0.823536456733901
ENSMUSG00000043282	0.375921753583773	0.564760047575295	0.397274286600283
ENSMUSG00000043284	0.529271398660865	0.430410633078845	0.482517188482001
ENSMUSG00000043286	0.328936212803799	0.458458646709932	0.348281085249473
ENSMUSG00000043289	0.00452571427825531	0.0222358651932735	0.00494432554210858
ENSMUSG00000043290	0.269287062371221	0.309324410325635	0.294111294549432
ENSMUSG00000043298	0.000215615034125542	0.00104815515626823	0.000217710367196391
ENSMUSG00000043300	0.926499292995388	0.821801053057146	0.981659561272611
ENSMUSG00000043301	0.553593119419754	0.624479711389732	0.600276056121926
ENSMUSG00000043311	0.412133991911571	0.334472842516129	0.304115375157839
ENSMUSG00000043313	0.854957358220564	0.765824906314998	0.75520186368346
ENSMUSG00000043323	0.187400185856964	0.228659703961558	0.226578097706393
ENSMUSG00000043346	0.0613183717284859	0.0538130696430956	0.0964084167826196
ENSMUSG00000043366	0.0487661289698509	0.131086727023677	0.045944089730351
ENSMUSG00000043372	0.275679374990549	0.196993172163294	0.292615629047452
ENSMUSG00000043385	0.610818747037809	0.246542638344867	0.603454842322803
ENSMUSG00000043388	0.11798522040032	0.104257920567035	0.124715109143146
ENSMUSG00000043391	0.728877569204041	0.701843678907145	0.580177262522043
ENSMUSG00000043398	0.0556349784228562	0.0832357640924943	0.0725868269233534
ENSMUSG00000043415	0.260433875393823	0.326266680539665	0.213537868922439
ENSMUSG00000043418	1	0.830124912480655	0.90338080092493
ENSMUSG00000043421	0.308075061416887	0.423662439920014	0.23617091959743
ENSMUSG00000043424	0.0383182851458535	0.293575840110543	0.0438688347399282
ENSMUSG00000043429	0.640474008584115	0.619210187532872	0.710845901344475
ENSMUSG00000043430	0.87563198666552	0.907804543310749	0.802793354352462
ENSMUSG00000043432	0.382448889584302	0.451924293866952	0.439854498137267
ENSMUSG00000043439	0.642652793694046	0.588008725011242	0.697614467065714
ENSMUSG00000043441	1	0.741875381429699	0.98018589341974
ENSMUSG00000043445	0.00234580270953142	0.00277693905556984	0.00408805044044377
ENSMUSG00000043448	0.0637429519543717	0.0666698479640063	0.0616621354507314
ENSMUSG00000043456	0.564415638703802	0.686352707422095	0.628639766769933
ENSMUSG00000043458	0.170740297807863	0.16331156662681	0.14669655183262
ENSMUSG00000043460	0.136705552914109	0.122437358394121	0.172998350285173
ENSMUSG00000043461	0.768655737213688	0.753864724296696	0.757843674438332
ENSMUSG00000043463	0.637135693337531	0.819433427068151	0.70237829730417
ENSMUSG00000043467	0.164823486922184	0.0974981656950318	0.16233228468451
ENSMUSG00000043485	1	0.940556254117042	0.975625981804641
ENSMUSG00000043487	0.508273771381718	0.453451565014047	0.440405689596957
ENSMUSG00000043496	0.0196071681887249	0.0258159682320565	0.0224502974379239
ENSMUSG00000043501	1.30358611296269e-08	1.77483646936968e-07	9.87505173809202e-07
ENSMUSG00000043510	0.127295578003811	0.088450673180046	0.183041924175689
ENSMUSG00000043518	0.177195825841347	0.172499188514746	0.180174232210002
ENSMUSG00000043531	0.927600319960152	0.890511449936897	0.702445097187558
ENSMUSG00000043542	0.000104478261796553	0.00064225849104676	2.34315428232479e-05
ENSMUSG00000043549	0.878903738018895	0.327799252730259	0.807161416566836
ENSMUSG00000043556	0.59866200417202	0.277453154569888	0.527641117178855
ENSMUSG00000043557	0.806689006929277	0.671636242046366	0.746938618647165
ENSMUSG00000043572	0.0828181274353035	0.416417024454653	0.550907153522584
ENSMUSG00000043583	0.545386776263394	0.316076128475343	0.472425090101077
ENSMUSG00000043592	1	0.871858730873934	0.979730766947287
ENSMUSG00000043602	0.335504133407191	0.261314738715252	0.324356870208506
ENSMUSG00000043614	0.054590747719729	0.117156433390027	0.0707200357937925
ENSMUSG00000043629	0.98914204955808	0.778764680169215	0.980683182568369
ENSMUSG00000043631	0.00427780194841228	0.0085490865842927	0.003766325877617
ENSMUSG00000043633	0.557299081251007	0.474770692341167	0.449675508708241
ENSMUSG00000043635	0.0516558635802547	0.106923514549542	0.0724604804227338
ENSMUSG00000043644	0.0724966868924743	0.0470017739347419	0.0954013999752954
ENSMUSG00000043648	0.0769428012494733	0.189279375715337	0.0809653076852821
ENSMUSG00000043664	0.660889428935646	0.231545796472495	0.592177857125308
ENSMUSG00000043668	0.0010661724597475	0.0034094657642604	0.00131665910207556
ENSMUSG00000043670	0.0611555850960206	0.0856581781567166	0.077885064935169
ENSMUSG00000043673	0.267983266148788	0.325992649043178	0.230480672159652
ENSMUSG00000043681	0.217535453048564	0.0257434447067379	0.648239512869937
ENSMUSG00000043683	0.103569510377936	0.119427489335449	0.10627273150245
ENSMUSG00000043687	0.906810492308484	0.974707128627582	0.968124587775835
ENSMUSG00000043702	0.692516321614391	0.61892495225017	0.724936988913422
ENSMUSG00000043705	0.461870422016755	0.577646069426207	0.722587731214786
ENSMUSG00000043719	7.04335005100618e-17	2.10430849459289e-09	5.5863005559381e-11
ENSMUSG00000043727	0.24863654492733	0.140377402122998	0.335691276356068
ENSMUSG00000043733	0.0982463757523358	0.0846844907375717	0.0492383938548723
ENSMUSG00000043747	0.00226283132740171	0.000785881323188672	0.00350002058158468
ENSMUSG00000043753	0.663046541790906	0.486672523835673	0.565037793469137
ENSMUSG00000043773	4.84077412878053e-09	1.08381682116293e-05	6.94830416623314e-09
ENSMUSG00000043782	1	0.594865400263415	0.943203696797803
ENSMUSG00000043789	0.0102693682813887	0.0286249726037725	0.0192760638161319
ENSMUSG00000043794	0.531684847015235	0.958655571194822	0.461404693658735
ENSMUSG00000043795	0.840156907548946	0.996511058938972	0.821253572103835
ENSMUSG00000043807	0.952380952380953	0.219539942507377	0.879455142523006
ENSMUSG00000043811	0.0205453749718052	0.0316437897821901	0.0493262628095504
ENSMUSG00000043827	1	0.978171778441698	0.975625981804641
ENSMUSG00000043831	0.123330988956759	0.0875944256352933	0.0595124475056583
ENSMUSG00000043832	0.00127878156587062	0.00355709996555057	0.00289329969608551
ENSMUSG00000043843	0.0128322321199483	0.0379869985425561	0.0178588804601622
ENSMUSG00000043850	1	0.978171778441698	0.975625981804641
ENSMUSG00000043857	0.95111172562364	0.993063671593978	0.833911450636174
ENSMUSG00000043858	0.276083278370593	0.431667053290294	0.254147958403973
ENSMUSG00000043861	0.223476884042622	0.163180679590924	0.476966835219287
ENSMUSG00000043865	1	0.978171778441698	0.975625981804641
ENSMUSG00000043866	1	0.473537234043584	0.958435325007822
ENSMUSG00000043873	0.97635578087273	0.902810956233872	0.889326725900959
ENSMUSG00000043881	0.800363108379374	0.907405804708452	0.751105970724474
ENSMUSG00000043885	0.519030146478448	0.51493955134553	0.561677929723663
ENSMUSG00000043895	0.709888030510538	0.692371959649696	0.786126407742773
ENSMUSG00000043903	0.286577089009243	0.272712368912887	0.31249640977349
ENSMUSG00000043913	0.316298543510505	0.111669794711764	0.372697880269984
ENSMUSG00000043923	0.010454279609826	0.0120772240601354	0.0109795926735164
ENSMUSG00000043924	1	0.587245544583691	0.944746358932818
ENSMUSG00000043925	0.0203207749211547	0.0133466582201401	0.172020792268606
ENSMUSG00000043931	1	0.519893052744531	0.948260278446008
ENSMUSG00000043940	0.16876617546288	0.188435931857572	0.212224913953849
ENSMUSG00000043943	0.324921642129534	0.672458350522805	0.335634116084864
ENSMUSG00000043948	0.0246440431224846	0.0145048201997494	0.0604226446963016
ENSMUSG00000043953	0.893738374456483	0.579732675349603	0.723010410971997
ENSMUSG00000043958	0.959405481269578	0.804481344710428	0.853874650526594
ENSMUSG00000043964	0.154123064883672	0.19779533947775	0.180832999654966
ENSMUSG00000043969	0.00666328682725078	0.0288100007076396	0.00547184159143076
ENSMUSG00000043972	0.274273572937696	0.0693715212995551	0.24810791103922
ENSMUSG00000043991	0.46352742524855	0.474281275736725	0.435565926400129
ENSMUSG00000043998	0.691976927584486	0.677808254224247	0.750937549559109
ENSMUSG00000043999	2.7714505566121e-05	0.000106650333931258	5.49641556624661e-06
ENSMUSG00000044006	0.336949097818434	0.345072952664578	0.31665140817958
ENSMUSG00000044014	0.204364102036581	0.222874987222563	0.169263797894737
ENSMUSG00000044017	0.252473746649905	0.16990075964335	0.31784028298072
ENSMUSG00000044018	0.00291604967609992	0.00654250031208168	0.00239740550010426
ENSMUSG00000044022	0.00493426314738855	0.00536485100946336	0.0057338211227975
ENSMUSG00000044024	0.0447856056629511	0.0985786701523524	0.0644228963971209
ENSMUSG00000044026	0.688964129892215	0.366388799514695	0.655083827622484
ENSMUSG00000044030	0.0391532496823439	0.0286900596543688	0.0527384076027241
ENSMUSG00000044034	0.390002014015454	0.214442594010622	0.489894128106116
ENSMUSG00000044043	0.691039855698104	0.687888733509686	0.606201500794607
ENSMUSG00000044052	0.000434286262889984	0.0023714013493239	0.00254407010629632
ENSMUSG00000044055	1	0.822023432600262	0.934573728224652
ENSMUSG00000044056	0.0338454449898715	0.022748423650821	0.0565669483146473
ENSMUSG00000044058	0.997845916123359	0.567533615990925	0.969884783469211
ENSMUSG00000044066	0.351970655281866	0.456442207914716	0.401557087199524
ENSMUSG00000044067	0.692478377669536	0.74605054499161	0.660173685818121
ENSMUSG00000044068	0.00789416204748942	0.0119068245050594	0.00564468615646564
ENSMUSG00000044071	0.307226737724557	0.180109185832378	0.371151463800906
ENSMUSG00000044080	0.161922317899637	0.197987956331983	0.192911059461693
ENSMUSG00000044081	0.00265496501857605	0.00275639732593547	0.00405156352969474
ENSMUSG00000044084	0.457079301360178	0.0957123972614297	0.799450828470853
ENSMUSG00000044086	0.86253144983118	0.524249185536734	0.723238606646212
ENSMUSG00000044092	0.906686509499544	0.65030335346218	0.741154978461324
ENSMUSG00000044095	0.00183683375895261	0.00724925988446802	0.00445425093029845
ENSMUSG00000044098	0.540459053952305	0.596010984774034	0.595164050986234
ENSMUSG00000044103	1	0.978925199117829	0.975625981804641
ENSMUSG00000044117	0.898960745290614	0.932501109872157	0.975125798396297
ENSMUSG00000044122	0.0324416066225827	0.0225836865333712	0.0467971455693784
ENSMUSG00000044134	0.1936179303053	0.169811803085504	0.226988678024437
ENSMUSG00000044139	0.339062881125171	0.213255355322371	0.313324160786393
ENSMUSG00000044145	0.759342971797692	0.605861423418708	0.626736227269399
ENSMUSG00000044147	0.612601455863769	0.588452586064925	0.679247457315808
ENSMUSG00000044148	0.758033374137439	0.706996489422216	0.831327321792292
ENSMUSG00000044149	0.595370622726525	0.59036547897099	0.663924061330568
ENSMUSG00000044155	0.347608698032661	0.861336476270784	0.37032423845255
ENSMUSG00000044156	0.185800082274001	0.368962237642525	0.210284116849435
ENSMUSG00000044164	0.524971494016299	0.432992453617895	0.548492231713853
ENSMUSG00000044165	0.567363289451576	0.395178929231457	0.543721698448381
ENSMUSG00000044167	0.131417850274963	0.11799447041281	0.117146674319881
ENSMUSG00000044172	0.0116370198036463	0.0868052544230003	0.0329167859046469
ENSMUSG00000044177	0.103377566316862	0.00714539746501608	0.475222438185969
ENSMUSG00000044194	0.367919523640247	0.186551701832335	0.383635740620961
ENSMUSG00000044199	0.514277659295011	0.450450259121808	0.425928866166561
ENSMUSG00000044201	1	0.758039634455425	0.907853126867406
ENSMUSG00000044216	0.947099797711123	0.920708954035429	0.985700612276408
ENSMUSG00000044217	0.843246093520864	0.456865929606159	0.801572770971707
ENSMUSG00000044220	0.176734239674578	0.326809553638976	0.64246935785283
ENSMUSG00000044229	1.2383570621936e-05	0.000358586623639686	8.05820225860442e-06
ENSMUSG00000044231	7.42325683161583e-05	0.000650437375231998	0.000108605047531351
ENSMUSG00000044243	0.237811862833497	0.265133886611223	0.251924649818823
ENSMUSG00000044250	0.220915365642254	0.240777938178793	0.251106075456983
ENSMUSG00000044254	0.012601391620656	0.0581105582505587	0.0183525316101785
ENSMUSG00000044258	0.742893119412243	0.69238815481531	0.784186836411255
ENSMUSG00000044265	0.426147858984585	0.2678008143389	0.583107395092623
ENSMUSG00000044276	0.9438614182964	0.813063085503563	0.904597278836591
ENSMUSG00000044279	0.121550884754325	0.108137637463421	0.146273763041862
ENSMUSG00000044286	0.791271369984402	0.890343280663696	0.829856016347564
ENSMUSG00000044287	1	0.743007840858696	0.96255145546977
ENSMUSG00000044294	0.598512262798553	0.847255095252587	0.906605389570686
ENSMUSG00000044296	0.142804184297851	0.124498897156345	0.157838737970931
ENSMUSG00000044303	0.0303618007791785	0.00388334202206071	0.0892298233150838
ENSMUSG00000044306	0.0133327550822277	0.00842807800311258	0.0485719827268521
ENSMUSG00000044312	1	0.974143649211231	0.975189264170369
ENSMUSG00000044313	0.206613321521034	0.297015570849706	0.228762007465075
ENSMUSG00000044317	0.672161082654274	0.635114608402114	0.715279101847746
ENSMUSG00000044322	0.926060610614413	0.99415960984119	0.803388206321239
ENSMUSG00000044330	0.461099457967227	0.639783657437468	0.486754870631833
ENSMUSG00000044337	0.237257874725731	0.210906975437572	0.292401415408579
ENSMUSG00000044338	6.70015437512475e-05	0.000376873791486858	0.000132335322980162
ENSMUSG00000044339	0.00031236147044322	0.00073706521776951	0.000482868751541195
ENSMUSG00000044345	0.00936626028227697	0.0128163066415921	0.00775648851465788
ENSMUSG00000044349	9.71009399150981e-06	0.000199330177646267	2.60066815415292e-05
ENSMUSG00000044350	0.0696341575893091	0.0875720611484993	0.0919066159887366
ENSMUSG00000044352	0.0402030484177005	0.0464526112248959	0.0584966088087164
ENSMUSG00000044359	0.739451273112536	0.901354243168915	0.76932361944946
ENSMUSG00000044361	0.643263580425911	0.612757989425783	0.599885459961977
ENSMUSG00000044362	0.139840165964102	0.086342955558158	0.216259010101571
ENSMUSG00000044364	0.0072250717705056	0.0168435916415704	0.0106487266342245
ENSMUSG00000044365	0.611583474867262	0.608703138701156	0.674564372262715
ENSMUSG00000044367	0.351210015908759	0.408242210272077	0.348177352102064
ENSMUSG00000044375	0.600592698952404	0.926600098275102	0.591051145056487
ENSMUSG00000044390	0.0395453395166567	0.0474874621415436	0.0433025529372287
ENSMUSG00000044393	0.379615823075235	0.617793023751498	0.270083265009166
ENSMUSG00000044400	0.566512521692724	0.732749712808751	0.617005642707576
ENSMUSG00000044405	0.952380952380954	0.241663918890496	0.879455142523006
ENSMUSG00000044407	0.592717391327443	0.493130509070056	0.610390297568375
ENSMUSG00000044408	0.11230398178168	0.0992585282189843	0.0988533962634743
ENSMUSG00000044424	0.10046151479555	0.1867231145203	0.555076034234802
ENSMUSG00000044429	0.0295976588446624	0.00362957629736916	0.261823378422558
ENSMUSG00000044433	0.0100036367702998	0.0179420199949711	0.0137329082761321
ENSMUSG00000044442	0.918151651898373	0.972649049827344	0.972648851462278
ENSMUSG00000044444	0.40654314537087	0.178841652233252	0.461832061526472
ENSMUSG00000044447	0.0684106042356153	0.042972284895195	0.050492294212129
ENSMUSG00000044452	0.356538343513484	0.130098190884653	0.355452727018744
ENSMUSG00000044461	0.00965577557126307	0.0280311094791265	0.00840943753832757
ENSMUSG00000044468	1	0.646214820672609	0.892388745341513
ENSMUSG00000044469	0.69646663582293	0.753313322728853	0.819996474645459
ENSMUSG00000044471	1	0.433985947878019	0.794640988821331
ENSMUSG00000044475	0.373276405721703	0.316228049491487	0.243216262036574
ENSMUSG00000044476	0.163338260330814	0.313193811502871	0.659774899482424
ENSMUSG00000044477	0.438014439279886	0.39563500185206	0.317519477850554
ENSMUSG00000044480	0.00103318928910091	0.000867115297428914	0.0043328320205811
ENSMUSG00000044496	0.270191986637753	0.241161352321924	0.317906447392272
ENSMUSG00000044499	0.838228208982307	0.871984189138706	0.893874903316194
ENSMUSG00000044501	1.39457062259904e-07	6.81121635351853e-05	2.61451801456691e-07
ENSMUSG00000044502	0.297447912095433	0.321045187314629	0.257062366909514
ENSMUSG00000044505	0.0676700214740099	0.0357578663303288	0.0537418288037771
ENSMUSG00000044513	0.664852066151239	0.764521943599311	0.638001568910933
ENSMUSG00000044518	0.952380952380952	0.256268814040379	0.879455142523006
ENSMUSG00000044519	1.90910366947837e-08	5.08294549789469e-06	1.90681272331558e-09
ENSMUSG00000044522	0.246468186293161	0.137614244497894	0.355037365634719
ENSMUSG00000044526	1	0.978714719260878	0.975625981804641
ENSMUSG00000044528	0.269079374897781	0.235457203559264	0.215070533188446
ENSMUSG00000044534	0.00089208703846949	0.00595736461987264	0.00107831818936692
ENSMUSG00000044542	1	0.979136875850354	0.975625981804641
ENSMUSG00000044544	1	0.856832268616087	0.985902631196287
ENSMUSG00000044548	0.378095410057949	0.364907426711128	0.305552774732582
ENSMUSG00000044551	0.0917371970439165	0.133230801159271	0.128808544636524
ENSMUSG00000044556	0.793330576558348	0.919366503447519	0.577396889963344
ENSMUSG00000044562	0.0210031338441038	0.019751701237845	0.0175213308152787
ENSMUSG00000044566	0.391591486753223	0.451728402274837	0.338662954666075
ENSMUSG00000044573	8.29625845809647e-14	8.3834480378366e-10	6.09980412895204e-09
ENSMUSG00000044574	0.426141767130446	0.0804643803790144	0.442773628406162
ENSMUSG00000044576	0.247706952119191	0.298545681896998	0.299333886127851
ENSMUSG00000044583	1	0.903615784627372	0.976409025545087
ENSMUSG00000044595	0.423191447065842	0.360750672736835	0.400437788101138
ENSMUSG00000044600	0.0153879945512371	0.0170271914619959	0.00389301609593808
ENSMUSG00000044609	0.17979022255927	0.223589360193315	0.701728425790428
ENSMUSG00000044617	0.000653057022101519	0.00052580026730413	1.62347424112448e-05
ENSMUSG00000044624	0.591163032818336	0.206360416261621	0.454927043352409
ENSMUSG00000044626	0.423234219198251	0.452661846519356	0.344131144503862
ENSMUSG00000044628	0.500582716338416	0.579656896961769	0.550976648510855
ENSMUSG00000044629	0.771900081627284	0.969365513025065	0.84570832257932
ENSMUSG00000044633	0.539383603583849	0.523492629864588	0.62149238157229
ENSMUSG00000044636	0.0267070900524677	0.0163436572389016	0.010138032574441
ENSMUSG00000044641	0.515725612596424	0.627013997327101	0.594504549809646
ENSMUSG00000044645	0.00501888880517116	0.00906115085277218	0.00508658113200459
ENSMUSG00000044646	0.571873553140075	0.519221620620369	0.504901021308594
ENSMUSG00000044649	0.952380952380952	0.224446301007341	0.879455142523006
ENSMUSG00000044661	0.883749195584735	0.942080593965348	0.868994936427988
ENSMUSG00000044667	0.609931979404901	0.538889549548163	0.63980209154956
ENSMUSG00000044674	0.0684731304267946	0.107725111940458	0.0781931288568148
ENSMUSG00000044676	2.03858252809284e-12	5.30330335725376e-09	1.91782995208747e-24
ENSMUSG00000044678	5.28147032675108e-08	3.28885182196194e-10	3.22119104389466e-06
ENSMUSG00000044690	0.330491305208376	0.33757362845832	0.361259499991905
ENSMUSG00000044694	0.331136699051317	0.0915100879743888	0.320876535128644
ENSMUSG00000044701	0.544442760558435	0.516271980815121	0.581890284870912
ENSMUSG00000044707	0.843617989742695	0.934573895201568	0.84879886379456
ENSMUSG00000044708	4.31213987543471e-10	8.18412288937498e-08	3.36588619636767e-12
ENSMUSG00000044709	0.289186370355852	0.58959701932515	0.362330066938771
ENSMUSG00000044715	0.411102537746598	0.38848063716271	0.369269805647704
ENSMUSG00000044719	0.0827683761372133	0.0870908149818497	0.0764535806249588
ENSMUSG00000044724	0.460170908871992	0.248158418094526	0.425216925826703
ENSMUSG00000044726	0.746784947198645	0.908317698762319	0.814455803736764
ENSMUSG00000044734	0.617969321796487	0.553902226818195	0.550885727103056
ENSMUSG00000044744	0.313363519264376	0.310910649536542	0.321850898057426
ENSMUSG00000044748	0.346548693653508	0.168427485980424	0.311611501625528
ENSMUSG00000044749	0.232756449545096	0.161301819769324	0.183234107847918
ENSMUSG00000044763	0.590705750927907	0.681199774457235	0.541108615325851
ENSMUSG00000044768	0.917024786667765	0.998090309315481	0.951292585053007
ENSMUSG00000044772	0.0911581264446145	0.123995636390143	0.109686558537707
ENSMUSG00000044786	0.0189471541269663	0.0405091929452444	0.0151848380213614
ENSMUSG00000044787	0.0896699807464948	0.0499993321421374	0.0822312569219137
ENSMUSG00000044788	0.949080133600554	0.978345479505689	0.833378880629252
ENSMUSG00000044792	0.104286029471796	0.106230801314907	0.122236911547559
ENSMUSG00000044794	0.031901491612641	0.0306344045809198	0.0383650607981761
ENSMUSG00000044795	0.0341419313497689	0.0358820694328095	0.0436534602909528
ENSMUSG00000044807	0.929407199069179	0.835807350883501	0.724532052610629
